"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at","current_month_file"
"28826","강원고성대로점","강원특별자치도 고성군 토성면 고성대로 51","","","38.2080414763414","128.508172209577","2025-01-16","","07:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28828","강남청담점","서울특별시 강남구 삼성로135길 33","","","37.5195715648761","127.046659952242","2025-01-24","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28830","여수국동오션점","전라남도 여수시 어항단지로 37","1층 103호","","34.7257627000152","127.714333474492","2025-01-25","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28831","성산빌리지점","서울특별시 마포구 새터산16길 15","","","37.5675260696588","126.908502460693","2025-01-24","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28832","광주학동파크점","광주광역시 동구 의재로 43","","","35.1326886328492","126.932538822269","2025-01-23","","06:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28839","사하제니스센트럴점","부산광역시 사하구 장림로 199","상가 402동 1호,2호","","35.082895063328","128.972097096354","2025-01-23","","00:00","00:00",1,1,0,0,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2025/01"
"28841","주안신기타운점","인천광역시 미추홀구 인하로329번길 13","1층","","37.4487724926343","126.684656098298","2025-01-27","","06:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28843","온천프라자점","부산광역시 동래구 금강로 69","103호, 104호","","35.2156069683568","129.077387175553","2025-01-23","","00:00","00:00",1,1,1,1,1,0,0,0,0,0,1,1,0,"2026-04-29","2026-04-29","2025/01"
"28844","안산마리나큐브점","경기도 안산시 단원구 시화호수로 641","마리나큐브시티 115호","","37.3029047986874","126.739028613456","2025-01-17","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28845","안산사동점","경기도 안산시 상록구 후곡5길 28","1층 101호","","37.2955189540769","126.84908245943","2025-01-24","","00:00","00:00",1,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28849","창원소답중앙점","경상남도 창원시 의창구 의안로22번길 25","","","35.2634949868505","128.626719164262","2025-01-23","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28850","포항동해점","경상북도 포항시 남구 동해면 일월로 172-1","","","35.9885032344568","129.451932564525","2025-01-25","","06:00","23:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28851","대곡풍경그린점","대구광역시 달서구 갈밭남로 42","105, 106호(대곡동)","","35.8004961772126","128.533642289918","2025-01-31","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28852","안산이호점","경기도 안산시 상록구 샘골로2길 11","101호","","37.2861556661953","126.862485454446","2025-01-20","","06:00","00:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28853","갈산주공2단지점","인천광역시 부평구 주부토로 206","","","37.5129762837816","126.728403930246","2025-01-20","","06:00","00:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28854","부평산곡화랑점","인천광역시 부평구 화랑로 86","","","37.4911720466266","126.704110622627","2025-01-20","","05:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28856","SMARTCNCITY에너지점","대전광역시 중구 유등천동로 762","","","36.3461129080724","127.405427267114","2025-01-21","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28857","R아산모종주공점","충청남도 아산시 문화로 301-16","상가 104-106호","","36.7845700313589","127.018504257377","2025-01-21","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28858","광주풍암금당점","광주광역시 서구 풍암순환로188번길 28","","","35.1283230052584","126.88456482977","2025-01-24","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28859","시흥지소점","경기도 시흥시 수인로3247번길 38","1층 좌측","","37.435016402418","126.79743399433","2025-01-27","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28860","화정라인동산점","광주광역시 서구 염화로45번길 17","제의료시설동 1층 3호","","35.1387124594465","126.86953468032","2025-01-25","","06:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28861","부산남천점","부산광역시 수영구 광남로 48-1","1층","","35.146865684743","129.112179874832","2025-01-23","","06:00","23:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28862","풍덕천래미안점","경기도 용인시 수지구 신수로683번길 19","101호, 102-1호","","37.3299988510731","127.099232574604","2025-01-26","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28864","청주남이삼포점","충청북도 청주시 서원구 남이면 저산척북로 636-8","1층 103호","","36.5716769531767","127.422475833747","2025-01-23","","06:00","00:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28867","익산신동그린점","전북특별자치도 익산시 익산대로68길 30","","","35.9622004273307","126.956660535475","2025-01-31","","08:00","03:00",1,1,1,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28868","양평여양로점","경기도 양평군 개군면 여양로 2113","","","37.4133820819756","127.539290749435","2025-01-21","","07:00","23:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28869","김포마송공원점","경기도 김포시 통진읍 서암로6번길 5-19","","","37.6870079226789","126.596299894016","2025-01-23","","07:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28871","간석4동점","인천광역시 남동구 석정로574번길 23-15","","","37.4667579079083","126.700453180433","2025-02-04","","07:00","00:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28872","전북정읍미소점","전북특별자치도 정읍시 중앙로 292","1층","","35.5591689896941","126.868147514263","2025-02-04","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28873","인제상남센터점","강원특별자치도 인제군 상남면 내린천로 2563","","","37.8718245088775","128.259561458173","2025-01-27","","06:00","00:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28874","창동에이스점","서울특별시 도봉구 덕릉로62길 28","","","37.6400627941148","127.041425893404","2025-01-31","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28883","강동자이점","서울특별시 강동구 명일로18길 30","","","37.537974327209","127.147940154899","2025-01-24","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28885","SMARTsk팔당충전소점","경기도 남양주시 와부읍 경강로 957","","","37.5528097116444","127.238824311329","2025-01-31","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28886","인하대점","인천광역시 남구 인하로 71-1","","","37.4514783024181","126.656403274451","2025-01-31","","07:00","02:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/01"
"28887","아주대요양병원점","경기도 수원시 영통구 월드컵로150번길 21","아주대요양병원 B1층","","37.2791278635412","127.049126661209","2025-02-05","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28888","부산보훈병원점","부산광역시 사상구 백양대로 420","본관1층","","35.1528918625836","129.008252267356","2025-02-05","","08:00","22:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28891","서강대우정원점","서울특별시 마포구 백범로 35","서강대학교 우정원","","37.5514649610226","126.942979960696","2025-02-06","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28892","와부율석리점","경기도 남양주시 와부읍 석실로 481","","","37.6103638258267","127.211162018629","2025-02-07","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28893","안강점","경상북도 경주시 안강읍 화전길 99","301동 101호, 102호","","35.9920457411379","129.207627135574","2025-02-28","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28894","평산조아점","경상남도 양산시 평산중앙로 13","","","35.3802844357326","129.151658302498","2025-02-03","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28900","부산대본점","부산광역시 금정구 금강로321번길 39","1층","","35.2368648600458","129.084447740398","2025-02-24","","09:00","00:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28901","순천율촌산단점","전라남도 순천시 해룡면 율촌산단4로 77-1","5동","","34.9005256307578","127.586406113856","2025-02-12","","05:00","23:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28902","송도캐슬센트럴점","인천광역시 연수구 하모니로138번길 11","1동 117호","","37.3849625996123","126.642800057546","2025-02-03","","00:00","00:00",1,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28919","대전유천행복점","대전광역시 중구 유천로58번길 37","","","36.3183827426184","127.399689212596","2025-02-07","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28920","나주역자이점","전라남도 나주시 신월길 54","근생 4동 101호, 102호","","35.0141766054293","126.721549347569","2025-02-16","","00:00","00:00",1,1,0,0,1,0,0,0,0,0,1,1,0,"2026-04-29","2026-04-29","2025/02"
"28921","천안한창이지엠점","충청남도 천안시 서북구 입장면 입장로 247","","","36.9235507629033","127.221151626583","2025-02-18","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28922","SMART순천덕월신보점","전라남도 순천시 덕월3길 24","","","34.9326454813928","127.488853644553","2025-02-12","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28924","은평연신점","서울특별시 은평구 연서로33길 20","","","37.6222794035312","126.923852064534","2025-02-23","","07:00","00:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28925","경국대학교위성학생회관점","경상북도 안동시 경동로 1375","안동대학교 학생회관","","36.5414384997503","128.79756403132","2025-02-28","","09:00","18:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28926","경국대학교위성생활관점","경상북도 안동시 경동로 1375","안동대학교 가림관","","36.5414384997503","128.79756403132","2025-02-28","","09:00","18:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28927","경국대학교점","경상북도 안동시 경동로 1375","안동대학교 도서관","","36.5414384997503","128.79756403132","2025-02-28","","09:00","18:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28928","거제쌍용플래티넘점","부산광역시 연제구 해맞이로127번길 7","","","35.185404661539","129.070009860538","2025-02-10","","06:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28929","R달구지주유소점","경기도 평택시 진위면 남부대로 605","","","37.1253141475737","127.097707549623","2025-02-10","","06:00","23:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28930","R동탄금강센트럴점","경기도 화성시 동탄산척로2길 56","124~125호","","37.1772844751263","127.116139021091","2025-02-12","","07:00","00:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
"28931","학익장미점","인천광역시 미추홀구 소성로 76","","","37.4453392811582","126.657617130907","2025-02-27","","07:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2025/02"
